# openbim.ifc structural-catalog v1
schema	IFC4X3_ADD2	876	436
entity	IfcReinforcedSoil	IfcEarthworksElement,IfcBuiltElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcReinforcementBarProperties	IfcPreDefinedProperties,IfcPropertyAbstraction	TotalCrossSectionArea,SteelGrade,BarSurface,EffectiveDepth,NominalBarDiameter,BarCount
entity	IfcReinforcementDefinitionProperties	IfcPreDefinedPropertySet,IfcPropertySetDefinition,IfcPropertyDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,DefinitionType,ReinforcementSectionDefinitions
entity	IfcReinforcingBar	IfcReinforcingElement,IfcElementComponent,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,SteelGrade,NominalDiameter,CrossSectionArea,BarLength,PredefinedType,BarSurface
entity	IfcReinforcingBarType	IfcReinforcingElementType,IfcElementComponentType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType,NominalDiameter,CrossSectionArea,BarLength,BarSurface,BendingShapeCode,BendingParameters
entity	IfcReinforcingElement	IfcElementComponent,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,SteelGrade
entity	IfcReinforcingElementType	IfcElementComponentType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType
entity	IfcReinforcingMesh	IfcReinforcingElement,IfcElementComponent,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,SteelGrade,MeshLength,MeshWidth,LongitudinalBarNominalDiameter,TransverseBarNominalDiameter,LongitudinalBarCrossSectionArea,TransverseBarCrossSectionArea,LongitudinalBarSpacing,TransverseBarSpacing,PredefinedType
entity	IfcReinforcingMeshType	IfcReinforcingElementType,IfcElementComponentType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType,MeshLength,MeshWidth,LongitudinalBarNominalDiameter,TransverseBarNominalDiameter,LongitudinalBarCrossSectionArea,TransverseBarCrossSectionArea,LongitudinalBarSpacing,TransverseBarSpacing,BendingShapeCode,BendingParameters
entity	IfcRelAdheresToElement	IfcRelDecomposes,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingElement,RelatedSurfaceFeatures
entity	IfcRelAggregates	IfcRelDecomposes,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingObject,RelatedObjects
entity	IfcRelAssigns	IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatedObjectsType
entity	IfcRelAssignsToActor	IfcRelAssigns,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatedObjectsType,RelatingActor,ActingRole
entity	IfcRelAssignsToControl	IfcRelAssigns,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatedObjectsType,RelatingControl
entity	IfcRelAssignsToGroup	IfcRelAssigns,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatedObjectsType,RelatingGroup
entity	IfcRelAssignsToGroupByFactor	IfcRelAssignsToGroup,IfcRelAssigns,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatedObjectsType,RelatingGroup,Factor
entity	IfcRelAssignsToProcess	IfcRelAssigns,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatedObjectsType,RelatingProcess,QuantityInProcess
entity	IfcRelAssignsToProduct	IfcRelAssigns,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatedObjectsType,RelatingProduct
entity	IfcRelAssignsToResource	IfcRelAssigns,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatedObjectsType,RelatingResource
entity	IfcRelAssociates	IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects
entity	IfcRelAssociatesApproval	IfcRelAssociates,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatingApproval
entity	IfcRelAssociatesClassification	IfcRelAssociates,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatingClassification
entity	IfcRelAssociatesConstraint	IfcRelAssociates,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,Intent,RelatingConstraint
entity	IfcRelAssociatesDocument	IfcRelAssociates,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatingDocument
entity	IfcRelAssociatesLibrary	IfcRelAssociates,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatingLibrary
entity	IfcRelAssociatesMaterial	IfcRelAssociates,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatingMaterial
entity	IfcRelAssociatesProfileDef	IfcRelAssociates,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatingProfileDef
entity	IfcRelConnects	IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description
entity	IfcRelConnectsElements	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,ConnectionGeometry,RelatingElement,RelatedElement
entity	IfcRelConnectsPathElements	IfcRelConnectsElements,IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,ConnectionGeometry,RelatingElement,RelatedElement,RelatingPriorities,RelatedPriorities,RelatedConnectionType,RelatingConnectionType
entity	IfcRelConnectsPortToElement	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingPort,RelatedElement
entity	IfcRelConnectsPorts	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingPort,RelatedPort,RealizingElement
entity	IfcRelConnectsStructuralActivity	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingElement,RelatedStructuralActivity
entity	IfcRelConnectsStructuralMember	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingStructuralMember,RelatedStructuralConnection,AppliedCondition,AdditionalConditions,SupportedLength,ConditionCoordinateSystem
entity	IfcRelConnectsWithEccentricity	IfcRelConnectsStructuralMember,IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingStructuralMember,RelatedStructuralConnection,AppliedCondition,AdditionalConditions,SupportedLength,ConditionCoordinateSystem,ConnectionConstraint
entity	IfcRelConnectsWithRealizingElements	IfcRelConnectsElements,IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,ConnectionGeometry,RelatingElement,RelatedElement,RealizingElements,ConnectionType
entity	IfcRelContainedInSpatialStructure	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedElements,RelatingStructure
entity	IfcRelCoversBldgElements	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingBuildingElement,RelatedCoverings
entity	IfcRelCoversSpaces	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingSpace,RelatedCoverings
entity	IfcRelDeclares	IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingContext,RelatedDefinitions
entity	IfcRelDecomposes	IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description
entity	IfcRelDefines	IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description
entity	IfcRelDefinesByObject	IfcRelDefines,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatingObject
entity	IfcRelDefinesByProperties	IfcRelDefines,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatingPropertyDefinition
entity	IfcRelDefinesByTemplate	IfcRelDefines,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedPropertySets,RelatingTemplate
entity	IfcRelDefinesByType	IfcRelDefines,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedObjects,RelatingType
entity	IfcRelFillsElement	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingOpeningElement,RelatedBuildingElement
entity	IfcRelFlowControlElements	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedControlElements,RelatingFlowElement
entity	IfcRelInterferesElements	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingElement,RelatedElement,InterferenceGeometry,InterferenceType,ImpliedOrder,InterferenceSpace
entity	IfcRelNests	IfcRelDecomposes,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingObject,RelatedObjects
entity	IfcRelPositions	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingPositioningElement,RelatedProducts
entity	IfcRelProjectsElement	IfcRelDecomposes,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingElement,RelatedFeatureElement
entity	IfcRelReferencedInSpatialStructure	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatedElements,RelatingStructure
entity	IfcRelSequence	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingProcess,RelatedProcess,TimeLag,SequenceType,UserDefinedSequenceType
entity	IfcRelServicesBuildings	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingSystem,RelatedBuildings
entity	IfcRelSpaceBoundary	IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingSpace,RelatedBuildingElement,ConnectionGeometry,PhysicalOrVirtualBoundary,InternalOrExternalBoundary
entity	IfcRelSpaceBoundary1stLevel	IfcRelSpaceBoundary,IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingSpace,RelatedBuildingElement,ConnectionGeometry,PhysicalOrVirtualBoundary,InternalOrExternalBoundary,ParentBoundary
entity	IfcRelSpaceBoundary2ndLevel	IfcRelSpaceBoundary1stLevel,IfcRelSpaceBoundary,IfcRelConnects,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingSpace,RelatedBuildingElement,ConnectionGeometry,PhysicalOrVirtualBoundary,InternalOrExternalBoundary,ParentBoundary,CorrespondingBoundary
entity	IfcRelVoidsElement	IfcRelDecomposes,IfcRelationship,IfcRoot	GlobalId,OwnerHistory,Name,Description,RelatingBuildingElement,RelatedOpeningElement
entity	IfcRelationship	IfcRoot	GlobalId,OwnerHistory,Name,Description
entity	IfcReparametrisedCompositeCurveSegment	IfcCompositeCurveSegment,IfcSegment,IfcGeometricRepresentationItem,IfcRepresentationItem	Transition,SameSense,ParentCurve,ParamLength
entity	IfcRepresentation	-	ContextOfItems,RepresentationIdentifier,RepresentationType,Items
entity	IfcRepresentationContext	-	ContextIdentifier,ContextType
entity	IfcRepresentationItem	-	-
entity	IfcRepresentationMap	-	MappingOrigin,MappedRepresentation
entity	IfcResource	IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,Identification,LongDescription
entity	IfcResourceApprovalRelationship	IfcResourceLevelRelationship	Name,Description,RelatedResourceObjects,RelatingApproval
entity	IfcResourceConstraintRelationship	IfcResourceLevelRelationship	Name,Description,RelatingConstraint,RelatedResourceObjects
entity	IfcResourceLevelRelationship	-	Name,Description
entity	IfcResourceTime	IfcSchedulingTime	Name,DataOrigin,UserDefinedDataOrigin,ScheduleWork,ScheduleUsage,ScheduleStart,ScheduleFinish,ScheduleContour,LevelingDelay,IsOverAllocated,StatusTime,ActualWork,ActualUsage,ActualStart,ActualFinish,RemainingWork,RemainingUsage,Completion
entity	IfcRevolvedAreaSolid	IfcSweptAreaSolid,IfcSolidModel,IfcGeometricRepresentationItem,IfcRepresentationItem	SweptArea,Position,Axis,Angle
entity	IfcRevolvedAreaSolidTapered	IfcRevolvedAreaSolid,IfcSweptAreaSolid,IfcSolidModel,IfcGeometricRepresentationItem,IfcRepresentationItem	SweptArea,Position,Axis,Angle,EndSweptArea
entity	IfcRightCircularCone	IfcCsgPrimitive3D,IfcGeometricRepresentationItem,IfcRepresentationItem	Position,Height,BottomRadius
entity	IfcRightCircularCylinder	IfcCsgPrimitive3D,IfcGeometricRepresentationItem,IfcRepresentationItem	Position,Height,Radius
entity	IfcRigidOperation	IfcCoordinateOperation	SourceCRS,TargetCRS,FirstCoordinate,SecondCoordinate,Height
entity	IfcRoad	IfcFacility,IfcSpatialStructureElement,IfcSpatialElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName,CompositionType,PredefinedType
entity	IfcRoadPart	IfcFacilityPart,IfcSpatialStructureElement,IfcSpatialElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName,CompositionType,UsageType,PredefinedType
entity	IfcRoof	IfcBuiltElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcRoofType	IfcBuiltElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcRoot	-	GlobalId,OwnerHistory,Name,Description
entity	IfcRoundedRectangleProfileDef	IfcRectangleProfileDef,IfcParameterizedProfileDef,IfcProfileDef	ProfileType,ProfileName,Position,XDim,YDim,RoundingRadius
entity	IfcSIUnit	IfcNamedUnit	Dimensions,UnitType,Prefix,Name
entity	IfcSanitaryTerminal	IfcFlowTerminal,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSanitaryTerminalType	IfcFlowTerminalType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSchedulingTime	-	Name,DataOrigin,UserDefinedDataOrigin
entity	IfcSeamCurve	IfcSurfaceCurve,IfcCurve,IfcGeometricRepresentationItem,IfcRepresentationItem	Curve3D,AssociatedGeometry,MasterRepresentation
entity	IfcSecondOrderPolynomialSpiral	IfcSpiral,IfcCurve,IfcGeometricRepresentationItem,IfcRepresentationItem	Position,QuadraticTerm,LinearTerm,ConstantTerm
entity	IfcSectionProperties	IfcPreDefinedProperties,IfcPropertyAbstraction	SectionType,StartProfile,EndProfile
entity	IfcSectionReinforcementProperties	IfcPreDefinedProperties,IfcPropertyAbstraction	LongitudinalStartPosition,LongitudinalEndPosition,TransversePosition,ReinforcementRole,SectionDefinition,CrossSectionReinforcementDefinitions
entity	IfcSectionedSolid	IfcSolidModel,IfcGeometricRepresentationItem,IfcRepresentationItem	Directrix,CrossSections
entity	IfcSectionedSolidHorizontal	IfcSectionedSolid,IfcSolidModel,IfcGeometricRepresentationItem,IfcRepresentationItem	Directrix,CrossSections,CrossSectionPositions
entity	IfcSectionedSpine	IfcGeometricRepresentationItem,IfcRepresentationItem	SpineCurve,CrossSections,CrossSectionPositions
entity	IfcSectionedSurface	IfcSurface,IfcGeometricRepresentationItem,IfcRepresentationItem	Directrix,CrossSectionPositions,CrossSections
entity	IfcSegment	IfcGeometricRepresentationItem,IfcRepresentationItem	Transition
entity	IfcSegmentedReferenceCurve	IfcCompositeCurve,IfcBoundedCurve,IfcCurve,IfcGeometricRepresentationItem,IfcRepresentationItem	Segments,SelfIntersect,BaseCurve,EndPoint
entity	IfcSensor	IfcDistributionControlElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSensorType	IfcDistributionControlElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSeventhOrderPolynomialSpiral	IfcSpiral,IfcCurve,IfcGeometricRepresentationItem,IfcRepresentationItem	Position,SepticTerm,SexticTerm,QuinticTerm,QuarticTerm,CubicTerm,QuadraticTerm,LinearTerm,ConstantTerm
entity	IfcShadingDevice	IfcBuiltElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcShadingDeviceType	IfcBuiltElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcShapeAspect	-	ShapeRepresentations,Name,Description,ProductDefinitional,PartOfProductDefinitionShape
entity	IfcShapeModel	IfcRepresentation	ContextOfItems,RepresentationIdentifier,RepresentationType,Items
entity	IfcShapeRepresentation	IfcShapeModel,IfcRepresentation	ContextOfItems,RepresentationIdentifier,RepresentationType,Items
entity	IfcShellBasedSurfaceModel	IfcGeometricRepresentationItem,IfcRepresentationItem	SbsmBoundary
entity	IfcSign	IfcElementComponent,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSignType	IfcElementComponentType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSignal	IfcFlowTerminal,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSignalType	IfcFlowTerminalType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSimpleProperty	IfcProperty,IfcPropertyAbstraction	Name,Specification
entity	IfcSimplePropertyTemplate	IfcPropertyTemplate,IfcPropertyTemplateDefinition,IfcPropertyDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,TemplateType,PrimaryMeasureType,SecondaryMeasureType,Enumerators,PrimaryUnit,SecondaryUnit,Expression,AccessState
entity	IfcSineSpiral	IfcSpiral,IfcCurve,IfcGeometricRepresentationItem,IfcRepresentationItem	Position,SineTerm,LinearTerm,ConstantTerm
entity	IfcSite	IfcSpatialStructureElement,IfcSpatialElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName,CompositionType,RefLatitude,RefLongitude,RefElevation,LandTitleNumber,SiteAddress
entity	IfcSlab	IfcBuiltElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSlabType	IfcBuiltElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSlippageConnectionCondition	IfcStructuralConnectionCondition	Name,SlippageX,SlippageY,SlippageZ
entity	IfcSolarDevice	IfcEnergyConversionDevice,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSolarDeviceType	IfcEnergyConversionDeviceType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSolidModel	IfcGeometricRepresentationItem,IfcRepresentationItem	-
entity	IfcSpace	IfcSpatialStructureElement,IfcSpatialElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName,CompositionType,PredefinedType,ElevationWithFlooring
entity	IfcSpaceHeater	IfcFlowTerminal,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcSpaceHeaterType	IfcFlowTerminalType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcSpaceType	IfcSpatialStructureElementType,IfcSpatialElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType,LongName
entity	IfcSpatialElement	IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName
entity	IfcSpatialElementType	IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType
entity	IfcSpatialStructureElement	IfcSpatialElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName,CompositionType
entity	IfcSpatialStructureElementType	IfcSpatialElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType
entity	IfcSpatialZone	IfcSpatialElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,LongName,PredefinedType
entity	IfcSpatialZoneType	IfcSpatialElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType,LongName
entity	IfcSphere	IfcCsgPrimitive3D,IfcGeometricRepresentationItem,IfcRepresentationItem	Position,Radius
entity	IfcSphericalSurface	IfcElementarySurface,IfcSurface,IfcGeometricRepresentationItem,IfcRepresentationItem	Position,Radius
entity	IfcSpiral	IfcCurve,IfcGeometricRepresentationItem,IfcRepresentationItem	Position
entity	IfcStackTerminal	IfcFlowTerminal,IfcDistributionFlowElement,IfcDistributionElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcStackTerminalType	IfcFlowTerminalType,IfcDistributionFlowElementType,IfcDistributionElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcStair	IfcBuiltElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,PredefinedType
entity	IfcStairFlight	IfcBuiltElement,IfcElement,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,NumberOfRisers,NumberOfTreads,RiserHeight,TreadLength,PredefinedType
entity	IfcStairFlightType	IfcBuiltElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcStairType	IfcBuiltElementType,IfcElementType,IfcTypeProduct,IfcTypeObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ApplicableOccurrence,HasPropertySets,RepresentationMaps,Tag,ElementType,PredefinedType
entity	IfcStructuralAction	IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal,DestabilizingLoad
entity	IfcStructuralActivity	IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal
entity	IfcStructuralAnalysisModel	IfcSystem,IfcGroup,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,PredefinedType,OrientationOf2DPlane,LoadedBy,HasResults,SharedPlacement
entity	IfcStructuralConnection	IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedCondition
entity	IfcStructuralConnectionCondition	-	Name
entity	IfcStructuralCurveAction	IfcStructuralAction,IfcStructuralActivity,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedLoad,GlobalOrLocal,DestabilizingLoad,ProjectedOrTrue,PredefinedType
entity	IfcStructuralCurveConnection	IfcStructuralConnection,IfcStructuralItem,IfcProduct,IfcObject,IfcObjectDefinition,IfcRoot	GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,AppliedCondition,AxisDirection
