edition	source_digest	set_kind	set_name	set_guid	set_template_type	applicable_entity	predefined_type	includes_subtypes	member_path	member_guid	member_kind	value_type	unit_type	source_path	source_file_digest
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalAccessoryQuantity.AccessoryMaterial		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalAccessoryQuantity.AccessoryMaterialSpecificationReference		reference	IfcExternalReference		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalAccessoryQuantity.AccessoryQuantityByNumberOfItems		single	IfcCountMeasure		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalAccessoryQuantity.AccessoryQuantityByWeight		single	IfcMassMeasure	MASSUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalAccessoryQuantity.AccessorySize		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalAccessoryQuantity.AccessoryType		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalAccessoryQuantity.AccessoryTypeSpecificationReference		reference	IfcExternalReference		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalConcreteQuantity		single	IfcVolumeMeasure	VOLUMEUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalRebarQuantity		complex	CP_RebarQuantity		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalRebarQuantity.RebarDiameter		single	IfcPositiveLengthMeasure	LENGTHUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalRebarQuantity.RebarQuantity		single	IfcMassMeasure	MASSUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalRebarQuantity.RebarSteelGrade		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcFooting	true	TotalRebarQuantity.RebarSteelGradeSpecificationReference		reference	IfcExternalReference		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalAccessoryQuantity		complex	CP_AccessoryQuantity		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalAccessoryQuantity.AccessoryDescription		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalAccessoryQuantity.AccessoryGroupCode		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalAccessoryQuantity.AccessoryMaterial		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalAccessoryQuantity.AccessoryMaterialSpecificationReference		reference	IfcExternalReference		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalAccessoryQuantity.AccessoryQuantityByNumberOfItems		single	IfcCountMeasure		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalAccessoryQuantity.AccessoryQuantityByWeight		single	IfcMassMeasure	MASSUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalAccessoryQuantity.AccessorySize		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalAccessoryQuantity.AccessoryType		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalAccessoryQuantity.AccessoryTypeSpecificationReference		reference	IfcExternalReference		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalConcreteQuantity		single	IfcVolumeMeasure	VOLUMEUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalRebarQuantity		complex	CP_RebarQuantity		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalRebarQuantity.RebarDiameter		single	IfcPositiveLengthMeasure	LENGTHUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalRebarQuantity.RebarQuantity		single	IfcMassMeasure	MASSUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalRebarQuantity.RebarSteelGrade		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementQuantityGeneral		unspecified	IFCSTRUCTURALELEMENTSDOMAIN	IfcPile	true	TotalRebarQuantity.RebarSteelGradeSpecificationReference		reference	IfcExternalReference		psd/IfcStructuralElementsDomain/Pset_ConcreteElementQuantityGeneral.xml	3ff67e19e90d06587030cd74991f183b4a1fc7664f75fac953acdbc1cf4191bd
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcBuildingElementProxy	true	ExternalSurface		complex	CP_ExternalSurface		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcBuildingElementProxy	true	ExternalSurface.ExternalSurfaceArea		single	IfcAreaMeasure	AREAUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcBuildingElementProxy	true	ExternalSurface.ExternalSurfaceClass		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcBuildingElementProxy	true	ExternalSurface.ExternalSurfaceType		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcBuildingElementProxy	true	FormSurface		complex	CP_FormSurface		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcBuildingElementProxy	true	FormSurface.FormSurfaceArea		single	IfcAreaMeasure	AREAUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcBuildingElementProxy	true	FormSurface.FormSurfaceClass		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcBuildingElementProxy	true	FormSurface.FormSurfaceTextureDescription		single	IfcText		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcBuildingElementProxy	true	SurfaceDescriptionDocReference		reference	IfcExternalReference		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcCovering	true	ExternalSurface		complex	CP_ExternalSurface		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcCovering	true	ExternalSurface.ExternalSurfaceArea		single	IfcAreaMeasure	AREAUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcCovering	true	ExternalSurface.ExternalSurfaceClass		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcCovering	true	ExternalSurface.ExternalSurfaceType		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcCovering	true	FormSurface		complex	CP_FormSurface		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcCovering	true	FormSurface.FormSurfaceArea		single	IfcAreaMeasure	AREAUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcCovering	true	FormSurface.FormSurfaceClass		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcCovering	true	FormSurface.FormSurfaceTextureDescription		single	IfcText		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCPRODUCTEXTENSION	IfcCovering	true	SurfaceDescriptionDocReference		reference	IfcExternalReference		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCSHAREDBLDGELEMENTS	IfcBeam	true	ExternalSurface		complex	CP_ExternalSurface		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCSHAREDBLDGELEMENTS	IfcBeam	true	ExternalSurface.ExternalSurfaceArea		single	IfcAreaMeasure	AREAUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCSHAREDBLDGELEMENTS	IfcBeam	true	ExternalSurface.ExternalSurfaceClass		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCSHAREDBLDGELEMENTS	IfcBeam	true	ExternalSurface.ExternalSurfaceType		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCSHAREDBLDGELEMENTS	IfcBeam	true	FormSurface		complex	CP_FormSurface		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCSHAREDBLDGELEMENTS	IfcBeam	true	FormSurface.FormSurfaceArea		single	IfcAreaMeasure	AREAUNIT	psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCSHAREDBLDGELEMENTS	IfcBeam	true	FormSurface.FormSurfaceClass		single	IfcLabel		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCSHAREDBLDGELEMENTS	IfcBeam	true	FormSurface.FormSurfaceTextureDescription		single	IfcText		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCSHAREDBLDGELEMENTS	IfcBeam	true	SurfaceDescriptionDocReference		reference	IfcExternalReference		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
IFC2X3_TC1	395dcd1e8c6f8e5feeece08e8b46e211a3c35a7fc13a7a237485ea48b3c93d53	psd	Pset_ConcreteElementSurfaceFinishQuantityGeneral		unspecified	IFCSHAREDBLDGELEMENTS	IfcColumn	true	ExternalSurface		complex	CP_ExternalSurface		psd/IfcStructuralElementsDomain/Pset_ConcreteElementSurfaceFinishQuantityGeneral.xml	86b3fc7cbf3eeb22bd53fe7a4d9a0c91b21691034233535afd6185aca125b761
